FeatureIdx,Average Feature Area_small,Average Feature Area_mod,Average Feature Area_large,Maximum Inscribed Circle Radius_small,Maximum Inscribed Circle Radius_mod,Maximum Inscribed Circle Radius_large,Variance Feature Orientation_small,Variance Feature Orientation_mod,Variance Feature Orientation_large,Std Dev Inscribed Circle Radius_small,Std Dev Inscribed Circle Radius_mod,Std Dev Inscribed Circle Radius_large,Maximum Feature Area_small,Maximum Feature Area_mod,Maximum Feature Area_large,Feature Unit Cell Size_small,Feature Unit Cell Size_mod,Feature Unit Cell Size_large,Average
957,0.8037018528865325,0.0,0.0,0.0,0.0,0.16891434391757418,0.0,0.6875959922814411,0.19523159808653912,0.0,0.0,0.17375877571940546,0.7009615392523864,0.010243741535258456,0.0,0.0,0.0,1.0,32.33333333
958,0.1737979815025229,0.4014962593516205,0.0,0.5709498496117117,0.0,0.0,1.0,0.0,0.0,0.3478955723937892,0.013978793256040548,0.0,0.5498514638663664,0.0912009338975631,0.0,1.0,0.0,0.0,12.625
959,0.9171161531527209,0.0,0.0,0.3791246598986396,0.05837814143977712,0.0,0.7362178593883364,0.2637821406116636,0.0,0.13108666265458876,0.37838522283066833,0.0,0.8751562215837011,0.0,0.0,1.0,0.0,0.0,11.58333333
960,0.0025491280702571936,0.9402528162352738,0.0,0.0,0.08438723689025471,0.08004267599366283,0.0,0.7870870577808389,0.09072462237074515,0.0,0.706906159777602,0.006193944745488407,0.0,0.15181224004753416,0.06173765144886069,0.0,0.0,1.0,36.08333333
961,0.0,0.0,0.5558479650529708,0.0,0.0,0.27314897458747156,1.0,0.0,0.0,0.0,0.0,0.16720434560924538,0.0,0.0,0.5195422163935124,0.0,0.0,1.0,12.5
962,0.8945021036932544,0.0,0.0,0.0,0.0,0.3493313893138671,0.0,0.9174629431810228,0.013655786056323229,0.0,0.0,0.0817964836061753,0.6389079095199182,0.04086480319607996,0.0,0.0,0.0,1.0,41.16666667
963,0.0,0.8662025924147864,0.0015585077382414803,0.0,0.33854130973865215,0.04184191538995811,0.11219079383849714,0.8878092061615028,0.0,0.0,0.2639986344445622,0.0385019766510671,0.0,0.5390176272529213,0.018255575820887205,0.0,1.0,0.0,42.91666667
964,0.0,0.0,0.1373335885631096,0.04751318295722609,0.6670725714002165,0.0,1.0,0.0,0.0,0.03641555747868424,0.673987865625844,0.0,0.0,0.0,0.10809609473036648,0.0,1.0,0.0,10.625
965,0.9069713690847737,0.0,0.0,0.0,0.35991166535272934,0.039149131536653656,0.0,0.802558011061275,0.0779719002142431,0.0,0.3788464034484347,0.027414976361949103,0.8454044813010108,0.0,0.0,0.0,1.0,0.0,57.75
966,0.4864484267577312,0.05852420693082579,0.0,0.3791246598986396,0.05837814143977712,0.0,1.0,0.0,0.0,0.12354077759689736,0.39723031140178516,0.0,0.7657392714621304,0.0,0.0,1.0,0.0,0.0,17.58333333
967,0.9753826915104218,0.0,0.0,0.0,0.0,0.3295428746991876,0.0,0.7067959927987515,0.17200107854611052,0.0,0.0,0.30557506937112366,0.905695044942653,0.0,0.0,0.0,1.0,0.0,39.91666667
968,0.0,0.0015879212884217803,0.086269912054948,0.0,0.0,0.19073138406036957,0.8169779237702692,0.18302207622973068,0.0,0.0,0.0,0.12198444905768072,0.0,0.0,0.13380830050784964,0.0,0.0,1.0,8.75
969,0.0,0.0,0.8021720415886031,0.0,0.35991166535272934,0.039149131536653656,1.0,0.0,0.0,0.0,0.5814721599593773,0.012485020793147433,0.0,0.0,0.7860013172222559,0.0,0.0,1.0,8.75
970,0.24989388294870393,0.28798692922865193,0.0,0.35797912807254056,0.08522592733654907,0.0,1.0,0.0,0.0,0.13327361455243708,0.37292353054399413,0.0,0.6139731176639491,0.05316915674015436,0.0,1.0,0.0,0.0,13.58333333
971,0.0,0.630340854536726,0.011554560846443887,0.0,0.16671872833347168,0.06624242673291647,1.0,0.0,0.0,0.0,0.004962168795808533,0.07247315452139401,0.0,0.8122400475341651,0.0030568224664878733,0.0,1.0,0.0,11.58333333
972,0.0,0.0,0.7218737894036644,0.0,0.5815658242351165,0.016721853945421545,1.0,0.0,0.0,0.0015928716734101506,0.9345231914767137,0.0,0.0,0.0,0.699139263923785,0.0,0.0,1.0,9.75
973,0.0,0.0,0.0985727389332657,0.0,0.9416152638468267,0.00042393593963725853,1.0,0.0,0.0,0.0005520964176344886,0.9616722188088419,1.6122995991071524e-05,0.0,0.07872846108140226,0.07284512409100563,0.0,1.0,0.0,9.0
974,0.9708797389966698,0.0,0.0,0.5967212299762016,0.0,0.0,0.8669042959566943,0.13309570404330573,0.0,0.6946098273860696,0.0,0.0,0.9665920600697218,0.0,0.0,1.0,0.0,0.0,57.25
975,0.0,0.24807169147063857,0.047733723186166734,0.0,0.35991166535272934,0.039149131536653656,0.0,0.8922983937402225,0.02321897112937469,0.0,0.5199681181146437,0.01634099731658347,0.0,0.10130718954248366,0.0692910524297604,0.0,0.0,1.0,9.25
976,0.7958523481154783,0.0,0.0,0.22117883054638257,0.28108059807585967,0.0,1.0,0.0,0.0,0.4668354872033619,0.0,0.0,0.9083711274019426,0.0,0.0,1.0,0.0,0.0,22.625
977,0.7682188874418704,0.0,0.0,0.0,0.47500623432023614,0.026399096697169416,0.0,0.9547419242049963,0.004159542089984978,0.0,0.746534864448249,0.004571233787796493,0.0,0.9640522875816994,0.00017131263536419413,0.0,0.0,1.0,46.08333333
978,0.0,0.19078252520403266,0.0552794432227748,0.0007596717087763943,0.9622392042034335,6.743189145286604e-06,1.0,0.0,0.0,0.0,0.8498142915064694,0.0016880386468839446,0.0,0.35888294711824126,0.03531040636896449,0.0,1.0,0.0,8.125
979,0.30822330638355744,0.20808815399923924,0.0,0.0,0.33854130973865215,0.04184191538995811,0.0,0.9277997213671355,0.010439200323625466,0.0,0.6499918748594649,0.00877369221737747,0.0,0.780154486036839,0.004193740772300116,0.0,0.0,1.0,32.41666667
980,0.837085609784856,0.0,0.0,0.0,0.4998695004676293,0.023912644238350496,0.022660666958094697,0.9744869428843937,2.8454825666898566e-05,0.0,0.6978578099811137,0.006564455376250113,0.8106974567781957,0.0,0.0,0.0,1.0,0.0,46.08333333
981,0.7274495208248638,0.0,0.0,0.0,0.0,0.33987488258326215,0.0,0.8719861141665383,0.03280200265150812,0.0,0.0,0.18436481907599336,0.8767303877362244,0.0,0.0,0.0,0.0,1.0,19.0
982,0.0,0.7971835493678991,0.0034713490709447825,0.0,0.0,0.1483730311841966,0.0,0.5789895493003678,0.3545414956368894,0.0,0.22213536601559203,0.042947366762123,0.0,0.4738562091503268,0.023796397614226292,0.0,0.0,1.0,15.25
983,0.3192004303510035,0.19305185312580553,0.0,0.2580267818831167,0.22358077301733065,0.0,1.0,0.0,0.0,0.5146209652411065,0.0,0.0,0.6661095006355207,0.027441872057089714,0.0,1.0,0.0,0.0,13.0
984,0.6816140197510299,0.0,0.0,0.2044329327340531,0.30903190576207806,0.0,1.0,0.0,0.0,0.7151152431094413,0.0,0.0,0.8570533108296832,0.0,0.0,1.0,0.0,0.0,38.5
985,0.10592354614732762,0.5495743400120385,0.0,0.7591311266261719,0.0,0.0,1.0,0.0,0.0,0.9045697751998273,0.0,0.0,0.4578208647476886,0.17495987158908505,0.0,1.0,0.0,0.0,14.41666667
986,0.5289858547601248,0.04344499685675715,0.0,0.29462818148297465,0.17024263841758164,0.0,1.0,0.0,0.0,0.04289123904496772,0.6463569231167441,0.0,0.7857941482452772,0.0,0.0,1.0,0.0,0.0,22.0
987,0.0,0.0,0.13685326755184193,0.0,0.0,0.8826336460521487,1.0,0.0,0.0,0.0,0.0,0.8522172201812438,0.0,0.0,0.10765208761624134,0.0,0.0,1.0,16.125
988,0.6182677091387753,0.011795226261733979,0.0,0.0013172558629132754,0.9447020646705414,0.0,0.0,0.9500342335504796,0.004998682992817473,0.0,0.831755686205976,0.002034782840810298,0.09966856310166974,0.6220633299284984,0.0,0.0,1.0,0.0,32.375
989,0.12578923454397015,0.506234413965087,0.0,0.6409591569744023,0.0,0.0,1.0,0.0,0.0,0.8054317368657472,0.0,0.0,0.4847566498555943,0.1504450605574201,0.0,1.0,0.0,0.0,3.625
990,0.0,0.030052808449351896,0.07939492922330844,0.0,0.6948040468494685,0.008974512242469387,1.0,0.0,0.0,0.0,0.36711530890453337,0.0284055676059687,0.0,0.19310754604872252,0.05589555597932665,0.0,1.0,0.0,12.75
991,0.0,0.5067690830532885,0.020574362240949558,0.0,0.005621768456260223,0.10001402959374914,1.0,0.0,0.0,0.0,0.0,0.14873969256535646,0.0,0.6847890671420084,0.008584333653800553,0.0,1.0,0.0,12.0
992,0.340293727386486,0.16415856909450446,0.0,0.6409591569744023,0.0,0.0,1.0,0.0,0.0,0.7257153600049386,0.0,0.0,0.6819770954529555,0.019611828892678734,0.0,1.0,0.0,0.0,11.75
993,0.015925676699660454,0.8686043511909864,0.0,0.0,0.0,0.2915643977654954,0.0,0.7623452639402111,0.11302194213799317,0.0,0.0,0.2221047896094574,0.0,0.9037433155080214,0.0008586176975351565,0.0,0.0,1.0,13.75
994,0.98370526911366,0.0,0.0,0.44705478434476253,0.0,0.0,0.9967915229888396,0.0032084770111603963,0.0,0.31613345737241866,0.037435102432595214,0.0,0.989390120131993,0.0,0.0,1.0,0.0,0.0,19.0
995,0.0,0.4564570331253,0.02497213784705498,0.0,0.0,0.6502026996204312,1.0,0.0,0.0,0.0,0.0,0.38586092142207973,0.0,0.6328976034858388,0.011619449515184097,0.0,0.0,1.0,9.625
996,0.0,0.0,0.09588579108999384,0.026789237748527938,0.7507300083918319,0.0,1.0,0.0,0.0,0.012998901524202728,0.808149777354731,0.0,0.0,0.09397900574371162,0.0704445669163049,0.0,1.0,0.0,8.916666667
997,0.3109137779442068,0.20440278613810242,0.0,0.49720760256918106,0.0,0.0,1.0,0.0,0.0,0.3052610554330136,0.05086728058946925,0.0,0.6598758026715283,0.030517960443108314,0.0,1.0,0.0,0.0,10.58333333
998,0.6075164910722363,0.015606455181553522,0.0,0.29462818148297465,0.17024263841758164,0.0,1.0,0.0,0.0,0.05725926797752266,0.5903982364094904,0.0,0.822818536152625,0.0,0.0,1.0,0.0,0.0,22.91666667
999,0.0,0.10110417666826693,0.06816586635310534,0.0,0.4998695004676293,0.023912644238350496,1.0,0.0,0.0,0.0,0.30700751187489816,0.03412490936877369,0.0,0.26638938403644286,0.04618049609383869,0.0,1.0,0.0,8.5
1000,0.0,0.0,0.17942964107081116,0.29462818148297465,0.17024263841758164,0.0,1.0,0.0,0.0,0.4145145164550314,0.0,0.0,0.0,0.0,0.1473856637046929,0.0,1.0,0.0,6.75
1001,0.9870927042083113,0.0,0.0,0.4274333834039935,0.0064596952079937426,0.0,0.9654956437619155,0.034504356238084385,0.0,0.7873632194606021,0.0,0.0,0.9940811352665124,0.0,0.0,1.0,0.0,0.0,56.0
1002,0.37701866418933494,0.11385329779000705,0.0,0.0,0.017012811088840285,0.09549027989957465,0.0,0.5123482326536593,0.4756634420060965,0.0,0.0,0.08538364161981386,0.6658261507280665,0.027581694256454195,0.0,0.0,1.0,0.0,13.41666667
1003,0.021930032421451702,0.8364433743228136,0.0,0.49720760256918106,0.0,0.0,1.0,0.0,0.0,0.6825213973804911,0.0,0.0,0.2980511971987684,0.3372245731796294,0.0,1.0,0.0,0.0,9.5
1004,0.1551147745580615,0.44225642789577735,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.30179647904105283,0.05643894505403667,0.0,0.524518999300598,0.11425652998686706,0.0,1.0,0.0,0.0,11.66666667
1005,0.0,0.0,0.7343299373734686,0.0,0.5557909167392849,0.018917750752132666,1.0,0.0,0.0,0.0,0.9516169050575057,0.00026261818555622777,0.0,0.0,0.7126136338325777,0.0,0.0,1.0,19.125
1006,0.0,0.20657705232837253,0.053115782607800664,0.0,0.0,0.1483730311841966,0.0,0.8945616081577694,0.02226073747912897,0.0,0.00445877392714026,0.07256318498889708,0.0,0.0,0.21371129262361935,0.0,0.0,1.0,12.08333333
1007,0.5162090448839496,0.047974283399150816,0.0,0.0,0.0,0.3701074688732824,0.0,0.8502425764891867,0.04489493014199477,0.0,0.0,0.3236712566275165,0.42190648460381436,0.2076462862979717,0.0,0.0,0.0,1.0,24.33333333
1008,0.9134577232504975,0.0,0.0,0.0007596717087763943,0.9622392042034335,6.743189145286604e-06,0.8292212585094993,0.17077874149050065,0.0,0.0008961418631007244,0.9504914873960609,7.807457233162856e-06,0.6017890716434189,0.059181511312827076,0.0,0.0,1.0,0.0,60.75
1009,0.0,0.0,0.4420812400825482,0.10678595972569235,0.5012148294754836,0.0,1.0,0.0,0.0,0.1731497532051572,0.2849508413015992,0.0,0.0,0.0,0.4030621562161188,0.0,1.0,0.0,4.875
1010,0.5849623053456924,0.02360175063291409,0.0,0.0,0.031058188470168814,0.08991240843663913,0.0,0.9424030398611056,0.0066927728974399405,0.0,0.6496470301515358,0.00879156251027485,0.12360906831469462,0.572158178899752,0.0,0.0,0.0,1.0,27.83333333
1011,0.07376005064800163,0.6197437440880554,0.0,0.44705478434476253,0.0,0.0,1.0,0.0,0.0,0.7076566293273742,0.0,0.0,0.4142105460015556,0.21465051802130453,0.0,1.0,0.0,0.0,14.75
1012,0.0,0.0,0.7840871665739644,0.0,0.6656575386361754,0.010752574506401692,1.0,0.0,0.0,0.0,0.9426234091806869,0.00033751279964207086,0.0,0.0,0.766438057413233,0.0,0.0,1.0,8.5
1013,0.9503363787016463,0.0,0.0,0.8793739946927536,0.0,0.0,0.0,0.4560775167381892,0.583929549885199,0.9803214542851234,0.0,0.0,0.9398627187998763,0.0,0.0,1.0,0.0,0.0,10.375
1014,0.0,0.9298767802848459,0.0004739589538321176,0.0,0.9416152638468267,0.00042393593963725853,0.9067047993484878,0.09329520065151216,0.0,0.0,0.7388678520327907,0.00488518159817091,0.0,0.3035254505842741,0.0416603539702943,0.0,1.0,0.0,11.75
1015,0.2994882420499885,0.2200533149883887,0.0,0.0,0.19564388438135435,0.061814958347020756,0.0,0.9670178626753448,0.0022394171745279932,0.0,0.2976663515542496,0.03501526122992756,0.4174171870858301,0.2117320881365825,0.0,0.0,1.0,0.0,17.75
1016,0.0,0.0,0.7000988165215962,0.0,0.4998695004676293,0.023912644238350496,1.0,0.0,0.0,0.0,0.8334706303721813,0.002001854111119122,0.0,0.0,0.6755844208299266,0.0,0.0,1.0,13.91666667
1017,0.3252270866468556,0.1847966291168624,0.0,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.8011687011520675,0.0,0.0,0.6706430991547877,0.025204716867258007,0.0,1.0,0.0,0.0,15.33333333
1018,0.0,0.13826212193951032,0.06267973596381277,0.0,0.017012811088840285,0.09549027989957465,1.0,0.0,0.0,0.0,0.0,0.15252900078580445,0.0,0.3047138047138047,0.041517897049477934,0.0,1.0,0.0,13.0
1019,0.0,0.0,0.1573032786216328,0.11892579595121255,0.472632880213629,0.0,1.0,0.0,0.0,0.14476213634395707,0.3470977535141912,0.0,0.0,0.0,0.1266254874424155,0.0,1.0,0.0,16.75
1020,0.0,0.6271723475756121,0.011761844873217435,0.0,0.0,0.19073138406036957,1.0,0.0,0.0,0.0,0.0,0.2550883391490167,0.0,0.808972073677956,0.0031726197013391202,0.0,1.0,0.0,16.91666667
1021,0.0,0.0,0.7738175335894469,0.008431250392043965,0.8623421666809122,0.0,1.0,0.0,0.0,0.03163257907551126,0.6943962504309955,0.0,0.0,0.0,0.7553290696703385,0.0,0.0,1.0,14.625
1022,0.02597574804148237,0.8147734112993378,0.0,0.826491865553619,0.0,0.0,1.0,0.0,0.0,0.9118119001985494,0.0,0.0,0.30922051955865626,0.32496716766379685,0.0,1.0,0.0,0.0,10.58333333
1023,0.0,0.0,0.1003000625467976,0.11892579595121255,0.472632880213629,0.0,1.0,0.0,0.0,0.256838852266883,0.12933737140968138,0.0,0.0,0.0689245395127748,0.07438833941759895,0.0,1.0,0.0,18.25
1024,0.0,0.0,0.25059308498469895,0.0,0.0,0.6704977127300893,1.0,0.0,0.0,0.0,0.0,0.6196279707942657,0.0,0.0,0.21528882897163887,0.0,0.0,1.0,8.5
1025,0.6192025976663005,0.011463815051314887,0.0,0.31846805024172153,0.13691682673690705,0.0,1.0,0.0,0.0,0.11783357797310379,0.4114834681330566,0.0,0.8283281176864565,0.0,0.0,1.0,0.0,0.0,25.0
1026,0.13501258987098275,0.48611230544328793,0.0,0.0,0.0,0.17676482492538104,0.0,0.47167581692906985,0.5549918032454149,0.0,0.0,0.23565130865862313,0.2844884486189045,0.35210856559171166,0.0,0.0,1.0,0.0,12.83333333
1027,0.5751849294953237,0.02706775954188099,0.0,0.0,0.0,0.2140776251665389,0.25779299358168783,0.7422070064183122,0.0,0.0,0.02286287405393813,0.06927167400712606,0.19709389298357455,0.4630089012111484,0.0,0.0,0.0,1.0,25.5
1028,0.0,0.8967354776764282,0.0009267775422511131,0.00555015032206028,0.8890019313771277,0.0,0.0,0.3119076856389607,0.8053651355189244,0.016189464487312233,0.7823489585218792,0.0,0.0,0.6628045157456922,0.009775878445974344,0.0,1.0,0.0,21.25
1029,0.9641282304287098,0.0,0.0,0.0,0.11136850677728674,0.07537556389778387,0.0,0.781888117177035,0.09517837954968551,0.0,0.12940544125697093,0.05377536846378279,0.48026735233761003,0.15453086239603092,0.0,0.0,1.0,0.0,60.25
1030,0.03917248708777288,0.7440880557227618,0.0,0.6814306158179845,0.0,0.0,1.0,0.0,0.0,0.8955871370224582,0.0,0.0,0.34565378535162394,0.2849846782431052,0.0,1.0,0.0,0.0,8.5
1031,0.0,0.23024483917426788,0.05001630915394557,0.0,0.0,0.9810303707428543,1.0,0.0,0.0,0.0,0.0,0.9626331820761594,0.0,0.3995840760546643,0.030967895973485454,0.0,0.0,1.0,11.33333333
1032,0.6865199602329387,0.0,0.0,0.0,0.0,0.16891434391757418,0.1260354366951895,0.8739645633048105,0.0,0.0,0.0,0.0962410145308446,0.2003414065925836,0.4583394133955932,0.0,0.0,0.0,1.0,48.5
1033,0.0,0.0,0.23574500617200433,0.0,0.0,0.5409751628761147,1.0,0.0,0.0,0.0,0.0,0.31701919145030355,0.0,0.0,0.2010017567981594,0.0,0.0,1.0,9.333333333
1034,0.7541518540192532,0.0,0.0,0.1316571009422471,0.4458200730385333,0.0,1.0,0.0,0.0,0.31790111390543846,0.0361296887934666,0.0,0.8896385501869154,0.0,0.0,1.0,0.0,0.0,29.16666667
1035,0.0,0.8904144663146106,0.0010575602610226977,0.0,0.0,0.6601355608031628,0.8036086508426219,0.19639134915737805,0.0,0.0,0.0,0.2938609688938766,0.0,0.8277876807288572,0.0025719535001961146,0.0,0.0,1.0,10.83333333
1036,0.8029776426249162,0.0,0.0,0.0,0.4158388162894975,0.032652052222369755,0.550012789501493,0.449987210498507,0.0,0.0,0.3438867338284486,0.030609769624124632,0.6760267473964174,0.022548095079332853,0.0,0.0,1.0,0.0,46.66666667
1037,0.0,0.9562169947191551,0.00016461500761267875,0.0,0.0,0.9421734887382182,0.5036937540969922,0.4963062459030078,0.0,0.0,0.0,0.7959570649321751,0.06228777426028004,0.6999854078505764,0.0,0.0,0.0,1.0,13.5
1038,0.0,0.6798847815650504,0.008682442559272365,0.0,0.0,0.585918679671568,0.9523428471845852,0.04765715281541474,0.0,0.0,0.0,0.4716860807443828,0.0,0.48187759952465836,0.02306059827840164,0.0,0.0,1.0,12.33333333
1039,0.42778417165552896,0.07932026038462374,0.0,0.18932500671084632,0.3343962408801937,0.0,0.0,0.9809131105092984,0.000776166696235561,0.2617947564037825,0.1207689384860556,0.0,0.08398823220191076,0.6547497446373851,0.0,0.0,1.0,0.0,19.83333333
1040,0.7614406798780893,0.0,0.0,0.0,0.25337431034428687,0.053249490930023,0.0,0.7801088209233809,0.09670585962926634,0.0,0.0,0.07581720086935767,0.7069118873089244,0.007307475348604339,0.0,0.0,1.0,0.0,14.33333333
1041,0.0,0.0,0.12420262258563684,0.0,0.8077446954965953,0.0036288636811128002,0.5300610809970459,0.46993891900295415,0.0,0.0,0.9778763044160579,4.393930828515167e-05,0.0,0.0,0.12968152157179652,0.0,0.0,1.0,5.25
1042,0.0,0.5827812449992001,0.014691032871908866,0.0,0.6656575386361754,0.010752574506401692,0.9649311222806893,0.03506887771931063,0.0,0.0,0.68339262708521,0.007156773772354212,0.0,0.06882551000198059,0.0744039274512009,0.0,0.0,1.0,11.33333333
1043,0.1667030927894363,0.4169748043683889,0.0,0.4274333834039935,0.0064596952079937426,0.0,1.0,0.0,0.0,0.5682664925078323,0.0,0.0,0.540231540613543,0.09995622355172917,0.0,1.0,0.0,0.0,6.875
1044,0.0,0.6329332693230917,0.01138496482453826,0.0,0.0,0.2915643977654954,1.0,0.0,0.0,0.0,0.0,0.4241023810326236,0.0,0.814913844325609,0.0029620792743368534,0.0,1.0,0.0,7.375
1045,0.0,0.7344215074411906,0.00598494558648061,0.0,0.35991166535272934,0.039149131536653656,0.0,0.23675302052028663,0.8878813025982001,0.0,0.0,0.0862259999461405,0.0,0.4184987126163597,0.029055394197981293,0.0,1.0,0.0,17.75
1046,0.0,0.0,0.15473766663425706,0.0,0.0,0.3916701807805134,1.0,0.0,0.0,0.0,0.0,0.1770378496371067,0.0,0.0,0.12423789750613151,0.0,0.0,1.0,16.0
1047,0.9655357681145905,0.0,0.0,0.0,0.0,0.20615049723569867,0.0,0.8931129326474265,0.02285274149705703,0.0,0.0,0.3010454600612306,0.9132510424747647,0.0,0.0,0.0,1.0,0.0,54.16666667
1048,0.8780788838895314,0.0,0.0,0.0,0.6948040468494685,0.008974512242469387,0.0,0.892002361960234,0.02335207172037247,0.0,0.5060713173894518,0.017358944304428282,0.6791435963784135,0.02101005088632355,0.0,0.0,1.0,0.0,32.625
1049,0.5420742941454768,0.03880523991088988,0.0,0.0,0.0,0.4935870969414161,0.0,0.9688838281235309,0.0019912043531287293,0.0,0.0,0.42061988058536315,0.009745522213218644,0.8809280607033416,0.0,0.0,0.0,1.0,33.75
1050,0.0,0.0,0.6991230467766638,0.021732243222118367,0.7770353414607505,0.0,1.0,0.0,0.0,0.018394714263389362,0.7682270299175941,0.0,0.0,0.0,0.6745288997462926,0.0,0.0,1.0,9.25
1051,0.6031536779437873,0.017153040830175367,0.0,0.0,0.16671872833347168,0.06624242673291647,0.0,0.7768138303091281,0.099677592279658,0.0,0.1857082206720491,0.047110745510477316,0.6213402152577582,0.049533779556677836,0.0,0.0,1.0,0.0,17.25
1052,0.0,0.6308689390302449,0.011520013508648296,0.0,0.0,0.2302499450314429,0.0,0.25225765445674836,0.8726774630287547,0.0,0.0,0.2402876615449878,0.0,0.4591008120419885,0.025149905034446945,0.0,0.0,1.0,15.0
1053,0.0,0.8320691310609698,0.00243232120745344,0.0,0.6656575386361754,0.010752574506401692,0.0,0.7598390653873368,0.11539561777356122,0.0,0.7684183173067376,0.00387990106956225,0.0,0.7490592196474549,0.005454905162842796,0.0,0.0,1.0,15.75
1054,0.0,0.0,0.22767614979875525,0.0,0.0,0.22219419051972145,1.0,0.0,0.0,0.0,0.0,0.11413624351264347,0.0,0.0,0.19325913230208747,0.0,0.0,1.0,16.83333333
1055,0.0,0.0,0.8948371887969266,0.07400975079738878,0.5849524866562619,0.0,1.0,0.0,0.0,0.2125485472952872,0.20786737748755907,0.0,0.0,0.0,0.8862409674364429,0.0,0.0,1.0,11.33333333
1056,0.0,0.0,0.1386492504635384,0.00555015032206028,0.8890019313771277,0.0,1.0,0.0,0.0,0.0,0.9520892535964262,0.0002586846360198742,0.0,0.0,0.10931228812992662,0.0,1.0,0.0,12.0
1057,0.5137939161878414,0.04883042902606738,0.0,0.0,0.0,0.16891434391757418,0.6264314579018991,0.37356854209810086,0.0,0.0,0.0,0.18074729997550665,0.45653820831397884,0.17612724354297388,0.0,0.0,1.0,0.0,40.08333333
1058,0.0,0.00016637857321849785,0.0924160480157263,0.0013172558629132754,0.9447020646705414,0.0,1.0,0.0,0.0,0.005083679821987118,0.8834209396563155,0.0,0.0,0.11388393741334918,0.0673520016150355,0.0,1.0,0.0,13.5
1059,0.0,0.0,0.13833599763010296,0.0,0.4998695004676293,0.023912644238350496,1.0,0.0,0.0,0.0,0.40117923009764933,0.025529158934587178,0.0,0.0,0.1090227182728885,0.0,1.0,0.0,7.625
1060,0.061225747254881946,0.6470891736176796,0.0,0.7749237127225491,0.0,0.0,1.0,0.0,0.0,0.6943924874865043,0.0,0.0,0.3972153482549008,0.23011819641033124,0.0,1.0,0.0,0.0,9.5
1061,0.34406038757139357,0.158999054088915,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.30918046446797487,0.04456416310218534,0.0,0.6848105945274974,0.018213606899033917,0.0,1.0,0.0,0.0,14.75
1062,0.2581805353555006,0.2766359962163551,0.0,0.7391818561510944,0.0,0.0,1.0,0.0,0.0,0.959361473627458,0.0,0.0,0.6202068156279414,0.05009306835413576,0.0,1.0,0.0,0.0,11.33333333
1063,0.0,0.0,0.283741276872274,0.2762781480618034,0.19589419566047395,0.0,1.0,0.0,0.0,0.3403853738539259,0.01952507185901821,0.0,0.0,0.0,0.2473638768536771,0.0,1.0,0.0,9.875
1064,0.07305056177669296,0.6212915985897323,0.0,0.0,0.0,0.4469257221679986,0.9719183112967728,0.028081688703227203,0.0,0.0,0.0,0.521051828703729,0.1808563249385293,0.4863563402889246,0.0,0.0,0.0,1.0,14.58333333
1065,0.296600469241558,0.22400894315934244,0.0,0.4274333834039935,0.0064596952079937426,0.0,1.0,0.0,0.0,0.18836209090173708,0.2551880094829717,0.0,0.6491085061882691,0.03583120401895862,0.0,1.0,0.0,0.0,6.0
1066,0.0,0.46765882541206916,0.023938682246088416,0.0,0.0,0.1835789426527861,0.0,0.9682167040437584,0.0020799459481163135,0.0,0.05880121816018379,0.06284422286974982,0.0,0.05565458506634977,0.07647713592026062,0.0,0.0,1.0,10.33333333
1067,0.9563286345759778,0.0,0.0,0.6609130013571026,0.0,0.0,0.0,0.5550509688144725,0.39598008307724974,0.8647855343795021,0.0,0.0,0.9574304130620362,0.0,0.0,1.0,0.0,0.0,10.58333333
1068,0.374570335069145,0.1172069825436402,0.0,0.6814306158179845,0.0,0.0,1.0,0.0,0.0,0.960003404242045,0.0,0.0,0.707761937031287,0.006888008750510894,0.0,1.0,0.0,0.0,13.25
1069,0.0,0.8394143062890063,0.0022146385309062553,0.0,0.6656575386361754,0.010752574506401692,0.9992106241116973,0.0007893758883027802,0.0,0.0,0.5305631516350165,0.01567674502853529,0.0,0.748167954050307,0.005494848629844462,0.0,1.0,0.0,10.25
1070,0.0,0.0,0.2334050378237621,0.08397596984129622,0.5577679806062866,0.0,1.0,0.0,0.0,0.028801609423351884,0.7100919624620451,0.0,0.0,0.0,0.19875639569429854,0.0,1.0,0.0,7.583333333
1071,0.0,0.0,0.11970583806659832,0.0,0.0,0.688694635689193,1.0,0.0,0.0,0.0,0.0,0.6783292254414333,0.0,4.959028392944086e-05,0.09192952383039653,0.0,0.0,1.0,12.75
1072,0.9703190600844516,0.0,0.0,0.3791246598986396,0.05837814143977712,0.0,0.11333059411781402,0.886669405882186,0.0,0.347582502644002,0.014209995140420593,0.0,0.9717868083730486,0.0,0.0,1.0,0.0,0.0,18.16666667
1073,0.4121247888194829,0.0848713981591435,0.0,0.40158408587277705,0.034240503033625844,0.0,1.0,0.0,0.0,0.24465020186780748,0.150854234563867,0.0,0.7306983329069618,0.0,0.0,1.0,0.0,0.0,12.25
1074,0.0,0.2625540086413826,0.045879378212343565,0.0,0.0,0.28261677031508625,0.0,0.9651625891654322,0.0024862077422796126,0.0,0.0,0.17445461561698,0.0,0.0,0.25261740817225453,0.0,0.0,1.0,28.83333333
